"","x","y","num_shots","num_made","prop_made","avg_points","total_points"
"1219",43,18,9,3,0.333333333333333,0.666666666666667,6
"1220",43,19,4,3,0.75,1.5,6
"1221",43,21,2,1,0.5,1.5,3
"1222",43,22,5,0,0,0,0
"1223",43,23,24,11,0.458333333333333,1.375,33
"1224",43,24,12,5,0.416666666666667,1.25,15
"1225",43,25,14,6,0.428571428571429,1.28571428571429,18
"1226",43,26,11,3,0.272727272727273,0.818181818181818,9
"1227",43,27,6,1,0.166666666666667,0.5,3
"1228",43,28,3,1,0.333333333333333,1,3
"1229",43,30,2,1,0.5,1.5,3
"1230",44,2,1,1,1,2,2
"1231",44,4,2,0,0,0,0
"1232",44,5,2,0,0,0,0
"1233",44,6,16,9,0.5625,1.125,18
"1234",44,7,9,4,0.444444444444444,0.888888888888889,8
"1235",44,8,11,4,0.363636363636364,0.727272727272727,8
"1236",44,9,7,2,0.285714285714286,0.571428571428571,4
"1237",44,10,6,0,0,0,0
"1238",44,11,4,1,0.25,0.5,2
"1239",44,12,4,0,0,0,0
"1240",44,13,5,4,0.8,1.6,8
"1241",44,14,7,4,0.571428571428571,1.14285714285714,8
"1242",44,15,2,2,1,2,4
"1243",44,16,3,2,0.666666666666667,1.33333333333333,4
"1244",44,17,3,1,0.333333333333333,0.666666666666667,2
"1245",44,18,2,2,1,2,4
"1246",44,19,2,1,0.5,1,2
"1247",44,21,5,2,0.4,1.2,6
"1248",44,22,12,5,0.416666666666667,1.25,15
"1249",44,23,13,4,0.307692307692308,0.923076923076923,12
"1250",44,24,18,9,0.5,1.5,27
"1251",44,25,8,5,0.625,1.875,15
"1252",44,26,6,2,0.333333333333333,1,6
"1253",44,27,6,2,0.333333333333333,1,6
"1254",44,28,1,0,0,0,0
"1255",44,30,1,0,0,0,0
"1256",44,63,1,0,0,0,0
"1257",45,2,1,0,0,0,0
"1258",45,3,1,0,0,0,0
"1259",45,4,1,0,0,0,0
"1260",45,5,5,2,0.4,0.8,4
"1261",45,6,6,2,0.333333333333333,0.666666666666667,4
"1262",45,7,8,4,0.5,1,8
"1263",45,8,9,2,0.222222222222222,0.444444444444444,4
"1264",45,9,6,3,0.5,1,6
"1265",45,11,3,1,0.333333333333333,0.666666666666667,2
"1266",45,12,3,2,0.666666666666667,1.33333333333333,4
"1267",45,14,3,2,0.666666666666667,1.33333333333333,4
"1268",45,15,4,0,0,0,0
"1269",45,16,1,1,1,2,2
"1270",45,17,2,0,0,0,0
"1271",45,18,1,1,1,3,3
"1272",45,19,1,1,1,3,3
"1273",45,20,13,4,0.307692307692308,0.923076923076923,12
"1274",45,21,8,2,0.25,0.75,6
"1275",45,22,12,4,0.333333333333333,1,12
"1276",45,23,8,4,0.5,1.5,12
"1277",45,24,5,2,0.4,1.2,6
"1278",45,25,1,0,0,0,0
"1279",45,26,2,1,0.5,1.5,3
"1280",45,27,2,0,0,0,0
"1281",46,4,1,0,0,0,0
"1282",46,5,8,5,0.625,1.25,10
"1283",46,6,8,4,0.5,1,8
"1284",46,7,5,4,0.8,1.6,8
"1285",46,8,3,1,0.333333333333333,0.666666666666667,2
"1286",46,9,3,1,0.333333333333333,0.666666666666667,2
"1287",46,10,2,1,0.5,1,2
"1288",46,11,3,2,0.666666666666667,1.33333333333333,4
"1289",46,12,1,0,0,0,0
"1290",46,13,1,0,0,0,0
"1291",46,14,3,2,0.666666666666667,1.33333333333333,4
"1292",46,15,1,0,0,0,0
"1293",46,17,1,0,0,0,0
"1294",46,18,8,3,0.375,1.125,9
"1295",46,19,14,6,0.428571428571429,1.28571428571429,18
"1296",46,20,10,2,0.2,0.6,6
"1297",46,21,4,1,0.25,0.75,3
"1298",46,22,3,2,0.666666666666667,2,6
"1299",46,23,3,1,0.333333333333333,1,3
"1300",46,24,3,1,0.333333333333333,1,3
"1301",46,26,1,0,0,0,0
"1302",46,45,1,0,0,0,0
"1303",47,4,3,1,0.333333333333333,1,3
"1304",47,5,7,5,0.714285714285714,2.14285714285714,15
"1305",47,6,7,2,0.285714285714286,0.857142857142857,6
"1306",47,7,3,1,0.333333333333333,1,3
"1307",47,8,8,1,0.125,0.375,3
"1308",47,9,5,1,0.2,0.6,3
"1309",47,11,5,4,0.8,2.4,12
"1310",47,12,3,0,0,0,0
"1311",47,13,2,1,0.5,1.5,3
"1312",47,14,1,1,1,3,3
"1313",47,16,8,2,0.25,0.75,6
"1314",47,17,10,4,0.4,1.2,12
"1315",47,18,16,4,0.25,0.75,12
"1316",47,19,13,3,0.230769230769231,0.692307692307692,9
"1317",47,20,5,0,0,0,0
"1318",47,21,4,2,0.5,1.5,6
"1319",47,22,3,2,0.666666666666667,2,6
"1320",47,23,1,1,1,3,3
"1321",47,25,1,0,0,0,0
"1322",48,3,1,1,1,3,3
"1323",48,4,7,5,0.714285714285714,2.14285714285714,15
"1324",48,5,28,10,0.357142857142857,1.07142857142857,30
"1325",48,6,42,24,0.571428571428571,1.71428571428571,72
"1326",48,7,38,14,0.368421052631579,1.10526315789474,42
"1327",48,8,38,15,0.394736842105263,1.18421052631579,45
"1328",48,9,17,9,0.529411764705882,1.58823529411765,27
"1329",48,10,12,3,0.25,0.75,9
"1330",48,11,11,2,0.181818181818182,0.545454545454545,6
"1331",48,12,11,7,0.636363636363636,1.90909090909091,21
"1332",48,13,7,1,0.142857142857143,0.428571428571429,3
"1333",48,14,6,2,0.333333333333333,1,6
"1334",48,15,4,3,0.75,2.25,9
"1335",48,16,3,1,0.333333333333333,1,3
"1336",48,17,5,2,0.4,1.2,6
"1337",48,18,4,0,0,0,0
"1338",48,19,5,1,0.2,0.6,3
"1339",48,20,1,0,0,0,0
"1340",48,21,1,1,1,3,3
"1341",48,76,1,0,0,0,0
"1342",49,4,2,2,1,3,6
"1343",49,5,13,5,0.384615384615385,1.15384615384615,15
"1344",49,6,32,13,0.40625,1.21875,39
"1345",49,7,26,7,0.269230769230769,0.807692307692308,21
"1346",49,8,11,2,0.181818181818182,0.545454545454545,6
"1347",49,9,15,3,0.2,0.6,9
"1348",49,10,7,3,0.428571428571429,1.28571428571429,9
"1349",49,11,2,0,0,0,0
"1350",49,12,4,1,0.25,0.75,3
"1351",49,13,2,1,0.5,1.5,3
"1352",49,14,3,1,0.333333333333333,1,3
"1353",49,15,3,1,0.333333333333333,1,3
"1354",49,16,1,1,1,3,3
"1355",49,18,5,3,0.6,1.8,9
"1356",50,7,6,2,0.333333333333333,1,6
"1357",50,8,3,1,0.333333333333333,1,3
"1358",50,9,2,2,1,3,6
"1359",50,11,1,0,0,0,0
"1360",50,12,1,0,0,0,0
"1361",50,13,3,1,0.333333333333333,1,3
"1362",50,14,1,1,1,3,3
"1363",50,15,1,0,0,0,0
"1364",51,8,1,0,0,0,0
"1365",NA,NA,217,100,0.460829493087558,0.995391705069124,216
